

TIME =   1.200e+01

Nodal Displacements

 Node          U1          U2 
 -8.623e+02   3.888e+01  -4.378e+01
 -9.780e+02   2.901e+01  -6.276e+01
 -8.809e+02   3.543e+01  -6.309e+01
 -9.966e+02   2.555e+01  -8.207e+01
Element   252
 -8.494e+02   3.702e+01  -5.114e+01
 -9.700e+02   2.671e+01  -7.146e+01
 -8.690e+02   3.240e+01  -7.123e+01
 -9.896e+02   2.210e+01  -9.155e+01
Element   253
 -8.351e+02   3.341e+01  -5.969e+01
 -9.607e+02   2.265e+01  -8.137e+01
 -8.557e+02   2.761e+01  -8.060e+01
 -9.814e+02   1.685e+01  -1.023e+02
Element   254
 -8.187e+02   2.806e+01  -6.923e+01
 -9.496e+02   1.684e+01  -9.233e+01
 -8.404e+02   2.106e+01  -9.099e+01
 -9.713e+02   9.833e+00  -1.141e+02
Element   255
 -7.995e+02   2.101e+01  -7.954e+01
 -9.357e+02   9.306e+00  -1.041e+02
 -8.223e+02   1.274e+01  -1.021e+02
 -9.585e+02   1.045e+00  -1.267e+02
Element   256
 -7.765e+02   1.224e+01  -9.030e+01
 -9.179e+02   7.294e-02  -1.163e+02
 -8.004e+02   2.674e+00  -1.138e+02
 -9.418e+02  -9.493e+00  -1.397e+02
Element   257
 -7.486e+02   1.784e+00  -1.012e+02
 -8.949e+02  -1.082e+01  -1.286e+02
 -7.736e+02  -9.123e+00  -1.254e+02
 -9.199e+02  -2.173e+01  -1.528e+02
Element   258
 -7.147e+02  -1.031e+01  -1.116e+02
 -8.650e+02  -2.328e+01  -1.403e+02
 -7.406e+02  -2.255e+01  -1.364e+02
 -8.909e+02  -3.552e+01  -1.651e+02
Element   259
 -6.734e+02  -2.390e+01  -1.209e+02
 -8.262e+02  -3.710e+01  -1.506e+02
 -6.999e+02  -3.740e+01  -1.461e+02
 -8.527e+02  -5.060e+01  -1.758e+02
Element   260
 -6.235e+02  -3.873e+01  -1.281e+02
 -7.761e+02  -5.193e+01  -1.583e+02
 -6.502e+02  -5.325e+01  -1.533e+02
 -8.028e+02  -6.645e+01  -1.835e+02
Element   261
 -5.641e+02  -5.429e+01  -1.321e+02
 -7.122e+02  -6.712e+01  -1.620e+02
 -5.903e+02  -6.935e+01  -1.565e+02
 -7.383e+02  -8.218e+01  -1.864e+02
Element   262
 -4.949e+02  -6.970e+01  -1.314e+02
 -6.323e+02  -8.162e+01  -1.595e+02
 -5.193e+02  -8.444e+01  -1.540e+02
 -6.567e+02  -9.636e+01  -1.821e+02
Element   263
 -4.166e+02  -8.348e+01  -1.242e+02
 -5.351e+02  -9.376e+01  -1.485e+02
 -4.377e+02  -9.643e+01  -1.437e+02
 -5.562e+02  -1.067e+02  -1.680e+02
Element   264
 -3.321e+02  -9.322e+01  -1.086e+02
 -4.220e+02  -1.010e+02  -1.265e+02
 -3.479e+02  -1.020e+02  -1.234e+02
 -4.378e+02  -1.098e+02  -1.413e+02
Element   265
 -2.463e+02  -9.519e+01  -8.335e+01
 -2.987e+02  -9.966e+01  -9.175e+01
 -2.546e+02  -9.637e+01  -9.211e+01
 -3.071e+02  -1.008e+02  -1.005e+02
Element   266
 -1.665e+02  -8.375e+01  -4.880e+01
 -1.781e+02  -8.453e+01  -4.463e+01
 -1.658e+02  -7.244e+01  -5.108e+01
 -1.774e+02  -7.321e+01  -4.691e+01
Element   267
 -1.011e+02  -5.096e+01  -8.830e+00
 -7.918e+01  -4.855e+01   1.011e+01
 -9.105e+01  -2.088e+01  -6.035e+00
 -6.917e+01  -1.847e+01   1.290e+01
Element   268
 -5.619e+01   1.290e+01   2.663e+01
 -1.769e+01   1.716e+01   6.050e+01
 -3.836e+01   6.686e+01   3.152e+01
  1.433e-01   7.112e+01   6.539e+01
Element   269
 -3.525e+01   1.155e+02   4.013e+01
  2.115e+01   1.218e+02   9.097e+01
 -8.613e+00   1.969e+02   4.722e+01
  4.779e+01   2.032e+02   9.806e+01
Element   270
 -2.864e+01   2.565e+02   1.105e+01
  9.655e+00   2.615e+02   6.575e+01
 -2.023e+00   3.504e+02   1.474e+01
  3.627e+01   3.554e+02   6.944e+01
Element   271
 -1.091e+03  -8.316e+01  -6.603e+01
 -1.158e+03  -8.848e+01  -6.787e+01
 -1.098e+03  -6.788e+01  -7.756e+01
 -1.164e+03  -7.320e+01  -7.941e+01
Element   272
 -1.087e+03  -5.530e+01  -5.723e+01
 -1.156e+03  -6.096e+01  -6.100e+01
 -1.095e+03  -4.273e+01  -6.926e+01
 -1.164e+03  -4.839e+01  -7.303e+01
Element   273
 -1.081e+03  -3.183e+01  -4.989e+01
 -1.154e+03  -3.784e+01  -5.544e+01
 -1.090e+03  -2.166e+01  -6.245e+01
 -1.163e+03  -2.767e+01  -6.799e+01
Element   274
 -1.075e+03  -1.225e+01  -4.411e+01
 -1.152e+03  -1.861e+01  -5.131e+01
 -1.085e+03  -4.203e+00  -5.722e+01
 -1.162e+03  -1.056e+01  -6.443e+01
Element   275
 -1.069e+03   3.879e+00  -3.997e+01
 -1.150e+03  -2.844e+00  -4.873e+01
 -1.080e+03   1.004e+01  -5.368e+01
 -1.161e+03   3.321e+00  -6.244e+01
Element   276
 -1.062e+03   1.694e+01  -3.754e+01
 -1.147e+03   9.847e+00  -4.778e+01
 -1.075e+03   2.143e+01  -5.188e+01
 -1.159e+03   1.433e+01  -6.212e+01
Element   277
 -1.056e+03   2.727e+01  -3.686e+01
 -1.145e+03   1.979e+01  -4.852e+01
 -1.069e+03   3.025e+01  -5.187e+01
 -1.158e+03   2.276e+01  -6.353e+01
Element   278
 -1.050e+03   3.514e+01  -3.792e+01
 -1.143e+03   2.725e+01  -5.097e+01
 -1.064e+03   3.673e+01  -5.364e+01
 -1.157e+03   2.884e+01  -6.669e+01
Element   279
 -1.044e+03   4.076e+01  -4.073e+01
 -1.142e+03   3.244e+01  -5.515e+01
 -1.059e+03   4.106e+01  -5.721e+01
 -1.157e+03   3.275e+01  -7.163e+01
Element   280
 -1.038e+03   4.429e+01  -4.524e+01
 -1.141e+03   3.552e+01  -6.105e+01
 -1.054e+03   4.338e+01  -6.254e+01
 -1.157e+03   3.461e+01  -7.835e+01
Element   281
 -1.032e+03   4.586e+01  -5.144e+01
 -1.140e+03   3.661e+01  -6.868e+01
 -1.049e+03   4.377e+01  -6.961e+01
 -1.158e+03   3.451e+01  -8.686e+01
Element   282
 -1.025e+03   4.556e+01  -5.927e+01
 -1.140e+03   3.578e+01  -7.802e+01
 -1.044e+03   4.228e+01  -7.842e+01
 -1.158e+03   3.249e+01  -9.716e+01
Element   283
 -1.018e+03   4.342e+01  -6.871e+01
 -1.140e+03   3.306e+01  -8.906e+01
 -1.038e+03   3.893e+01  -8.892e+01
 -1.159e+03   2.857e+01  -1.093e+02
Element   284
 -1.010e+03   3.946e+01  -7.971e+01
 -1.139e+03   2.846e+01  -1.018e+02
 -1.031e+03   3.371e+01  -1.011e+02
 -1.160e+03   2.272e+01  -1.232e+02
Element   285
 -1.000e+03   3.365e+01  -9.219e+01
 -1.137e+03   2.195e+01  -1.161e+02
 -1.023e+03   2.658e+01  -1.149e+02
 -1.159e+03   1.488e+01  -1.388e+02
Element   286
 -9.874e+02   2.597e+01  -1.061e+02
 -1.133e+03   1.349e+01  -1.321e+02
 -1.012e+03   1.746e+01  -1.302e+02
 -1.157e+03   4.975e+00  -1.562e+02
Element   287
 -9.707e+02   1.634e+01  -1.212e+02
 -1.126e+03   2.995e+00  -1.495e+02
 -9.968e+02   6.259e+00  -1.469e+02
 -1.152e+03  -7.085e+00  -1.752e+02
Element   288
 -9.487e+02   4.697e+00  -1.373e+02
 -1.115e+03  -9.588e+00  -1.681e+02
 -9.769e+02  -7.096e+00  -1.648e+02
 -1.143e+03  -2.138e+01  -1.956e+02
Element   289
 -9.194e+02  -9.022e+00  -1.541e+02
 -1.097e+03  -2.430e+01  -1.875e+02
 -9.498e+02  -2.267e+01  -1.834e+02
 -1.127e+03  -3.795e+01  -2.168e+02
Element   290
 -8.807e+02  -2.484e+01  -1.708e+02
 -1.069e+03  -4.111e+01  -2.069e+02
 -9.132e+02  -4.046e+01  -2.020e+02
 -1.102e+03  -5.674e+01  -2.381e+02
Element   291
 -8.299e+02  -4.266e+01  -1.865e+02
 -1.029e+03  -5.983e+01  -2.252e+02
 -8.644e+02  -6.026e+01  -2.193e+02
 -1.063e+03  -7.743e+01  -2.580e+02
Element   292
 -7.640e+02  -6.219e+01  -1.997e+02
 -9.692e+02  -7.994e+01  -2.402e+02
 -7.999e+02  -8.153e+01  -2.335e+02
 -1.005e+03  -9.928e+01  -2.741e+02
Element   293
 -6.806e+02  -8.269e+01  -2.080e+02
 -8.847e+02  -1.004e+02  -2.489e+02
 -7.165e+02  -1.030e+02  -2.416e+02
 -9.206e+02  -1.207e+02  -2.825e+02
Element   294
 -5.784e+02  -1.026e+02  -2.080e+02
 -7.678e+02  -1.190e+02  -2.463e+02
 -6.119e+02  -1.222e+02  -2.392e+02
 -8.013e+02  -1.386e+02  -2.776e+02
Element   295
 -4.592e+02  -1.187e+02  -1.954e+02
 -6.124e+02  -1.320e+02  -2.260e+02
 -4.861e+02  -1.339e+02  -2.206e+02
 -6.394e+02  -1.471e+02  -2.513e+02
Element   296
 -3.309e+02  -1.248e+02  -1.650e+02
 -4.195e+02  -1.324e+02  -1.802e+02
 -3.454e+02  -1.286e+02  -1.798e+02
 -4.340e+02  -1.362e+02  -1.949e+02
Element   297
 -2.099e+02  -1.092e+02  -1.138e+02
 -2.095e+02  -1.088e+02  -1.035e+02
 -2.055e+02  -8.965e+01  -1.143e+02
 -2.051e+02  -8.924e+01  -1.040e+02
Element   298
 -1.192e+02  -5.086e+01  -4.761e+01
 -4.265e+01  -4.319e+01  -2.891e+00
 -9.332e+01   1.306e+01  -3.663e+01
 -1.676e+01   2.074e+01   8.093e+00
Element   299
 -6.757e+01   7.940e+01   5.338e+00
 -1.103e+01   8.629e+01   7.268e+01
 -3.395e+01   1.924e+02   1.154e+01
  2.260e+01   1.993e+02   7.888e+01
Element   300
 -5.224e+01   2.839e+02  -7.048e+00
  4.774e+01   2.952e+02   8.612e+01
 -3.735e+00   4.340e+02   5.358e+00
  9.625e+01   4.453e+02   9.853e+01
Element   301
 -1.202e+03  -9.175e+01  -6.808e+01
 -1.260e+03  -9.634e+01  -6.817e+01
 -1.208e+03  -7.549e+01  -7.823e+01
 -1.265e+03  -8.009e+01  -7.832e+01
Element   302
 -1.201e+03  -6.276e+01  -6.017e+01
 -1.262e+03  -6.767e+01  -6.211e+01
 -1.207e+03  -4.915e+01  -7.078e+01
 -1.268e+03  -5.405e+01  -7.272e+01
Element   303
 -1.199e+03  -3.804e+01  -5.341e+01
 -1.263e+03  -4.327e+01  -5.704e+01
 -1.206e+03  -2.674e+01  -6.450e+01
 -1.270e+03  -3.197e+01  -6.814e+01
Element   304
 -1.196e+03  -1.707e+01  -4.792e+01
 -1.264e+03  -2.263e+01  -5.313e+01
 -1.204e+03  -7.812e+00  -5.954e+01
 -1.272e+03  -1.337e+01  -6.475e+01
Element   305
 -1.193e+03   5.608e-01  -4.384e+01
 -1.265e+03  -5.341e+00  -5.054e+01
 -1.203e+03   8.003e+00  -5.601e+01
 -1.274e+03   2.101e+00  -6.271e+01
Element   306
 -1.191e+03   1.522e+01  -4.127e+01
 -1.266e+03   8.961e+00  -4.938e+01
 -1.201e+03   2.103e+01  -5.403e+01
 -1.276e+03   1.477e+01  -6.214e+01
Element   307
 -1.189e+03   2.719e+01  -4.027e+01
 -1.268e+03   2.057e+01  -4.975e+01
 -1.200e+03   3.154e+01  -5.366e+01
 -1.279e+03   2.491e+01  -6.314e+01
Element   308
 -1.187e+03   3.674e+01  -4.091e+01
 -1.270e+03   2.973e+01  -5.172e+01
 -1.199e+03   3.974e+01  -5.498e+01
 -1.283e+03   3.273e+01  -6.579e+01
Element   309
 -1.186e+03   4.407e+01  -4.321e+01
 -1.274e+03   3.665e+01  -5.536e+01
 -1.199e+03   4.582e+01  -5.801e+01
 -1.287e+03   3.839e+01  -7.016e+01
Element   310
 -1.185e+03   4.933e+01  -4.720e+01
 -1.278e+03   4.147e+01  -6.071e+01
 -1.199e+03   4.990e+01  -6.280e+01
 -1.292e+03   4.203e+01  -7.630e+01
Element   311
 -1.185e+03   5.265e+01  -5.293e+01
 -1.284e+03   4.430e+01  -6.783e+01
 -1.201e+03   5.208e+01  -6.941e+01
 -1.299e+03   4.374e+01  -8.431e+01
Element   312
 -1.186e+03   5.411e+01  -6.042e+01
 -1.290e+03   4.523e+01  -7.680e+01
 -1.202e+03   5.243e+01  -7.788e+01
 -1.307e+03   4.356e+01  -9.425e+01
Element   313
 -1.187e+03   5.377e+01  -6.972e+01
 -1.298e+03   4.430e+01  -8.769e+01
 -1.205e+03   5.097e+01  -8.829e+01
 -1.316e+03   4.150e+01  -1.063e+02
Element   314
 -1.188e+03   5.165e+01  -8.091e+01
 -1.307e+03   4.150e+01  -1.006e+02
 -1.207e+03   4.770e+01  -1.007e+02
 -1.326e+03   3.755e+01  -1.204e+02
Element   315
 -1.189e+03   4.774e+01  -9.405e+01
 -1.317e+03   3.681e+01  -1.157e+02
 -1.210e+03   4.257e+01  -1.153e+02
 -1.338e+03   3.164e+01  -1.370e+02
Element   316
 -1.189e+03   4.200e+01  -1.092e+02
 -1.328e+03   3.016e+01  -1.331e+02
 -1.212e+03   3.550e+01  -1.322e+02
 -1.350e+03   2.367e+01  -1.561e+02
Element   317
 -1.188e+03   3.434e+01  -1.266e+02
 -1.339e+03   2.144e+01  -1.531e+02
 -1.213e+03   2.639e+01  -1.516e+02
 -1.364e+03   1.349e+01  -1.781e+02
Element   318
 -1.184e+03   2.466e+01  -1.462e+02
 -1.349e+03   1.049e+01  -1.757e+02
 -1.212e+03   1.505e+01  -1.736e+02
 -1.377e+03   8.886e-01  -2.031e+02
Element   319
 -1.176e+03   1.280e+01  -1.680e+02
 -1.358e+03  -2.871e+00  -2.011e+02
 -1.207e+03   1.292e+00  -1.983e+02
 -1.389e+03  -1.438e+01  -2.314e+02
Element   320
 -1.162e+03  -1.416e+00  -1.922e+02
 -1.365e+03  -1.889e+01  -2.295e+02
 -1.196e+03  -1.515e+01  -2.259e+02
 -1.399e+03  -3.262e+01  -2.632e+02
Element   321
 -1.137e+03  -1.821e+01  -2.184e+02
 -1.365e+03  -3.781e+01  -2.607e+02
 -1.176e+03  -3.459e+01  -2.561e+02
 -1.404e+03  -5.419e+01  -2.984e+02
Element   322
 -1.099e+03  -3.782e+01  -2.460e+02
 -1.355e+03  -5.988e+01  -2.942e+02
 -1.143e+03  -5.731e+01  -2.884e+02
 -1.399e+03  -7.937e+01  -3.366e+02
Element   323
 -1.042e+03  -6.042e+01  -2.739e+02
 -1.329e+03  -8.519e+01  -3.286e+02
 -1.091e+03  -8.349e+01  -3.214e+02
 -1.378e+03  -1.083e+02  -3.761e+02
Element   324
 -9.565e+02  -8.595e+01  -2.995e+02
 -1.274e+03  -1.133e+02  -3.606e+02
 -1.011e+03  -1.128e+02  -3.519e+02
 -1.328e+03  -1.402e+02  -4.130e+02
Element   325
 -8.355e+02  -1.137e+02  -3.180e+02
 -1.172e+03  -1.427e+02  -3.836e+02
 -8.939e+02  -1.435e+02  -3.736e+02
 -1.230e+03  -1.726e+02  -4.392e+02
Element   326
 -6.724e+02  -1.409e+02  -3.212e+02
 -9.958e+02  -1.689e+02  -3.846e+02
 -7.287e+02  -1.702e+02  -3.746e+02
 -1.052e+03  -1.982e+02  -4.380e+02
Element   327
 -4.716e+02  -1.601e+02  -2.953e+02
 -7.084e+02  -1.805e+02  -3.396e+02
 -5.119e+02  -1.775e+02  -3.345e+02
 -7.488e+02  -1.979e+02  -3.788e+02
Element   328
 -2.671e+02  -1.501e+02  -2.207e+02
 -2.864e+02  -1.513e+02  -2.113e+02
 -2.648e+02  -1.265e+02  -2.247e+02
 -2.842e+02  -1.277e+02  -2.152e+02
Element   329
 -1.440e+02  -4.596e+01  -9.936e+01
  1.470e+02  -1.821e+01   3.049e+01
 -6.253e+01   1.201e+02  -5.538e+01
  2.285e+02   1.478e+02   7.447e+01
Element   330
 -9.481e+01   2.713e+02  -2.598e+01
 -6.608e+01   2.786e+02   1.160e+02
 -3.216e+01   5.353e+02  -2.884e+01
 -3.426e+00   5.427e+02   1.132e+02
Element   331
 -1.299e+03  -9.919e+01  -6.717e+01
 -1.349e+03  -1.031e+02  -6.570e+01
 -1.303e+03  -8.224e+01  -7.600e+01
 -1.352e+03  -8.613e+01  -7.453e+01
Element   332
 -1.300e+03  -6.949e+01  -6.010e+01
 -1.353e+03  -7.367e+01  -6.036e+01
 -1.305e+03  -5.505e+01  -6.932e+01
 -1.358e+03  -5.922e+01  -6.958e+01
Element   333
 -1.301e+03  -4.384e+01  -5.381e+01
 -1.356e+03  -4.831e+01  -5.564e+01
 -1.307e+03  -3.160e+01  -6.345e+01
 -1.362e+03  -3.607e+01  -6.529e+01
Element   334
 -1.302e+03  -2.177e+01  -4.849e+01
 -1.360e+03  -2.654e+01  -5.179e+01
 -1.308e+03  -1.147e+01  -5.859e+01
 -1.367e+03  -1.624e+01  -6.190e+01
Element   335
 -1.302e+03  -2.884e+00  -4.431e+01
 -1.364e+03  -7.954e+00  -4.900e+01
 -1.310e+03   5.681e+00  -5.490e+01
 -1.372e+03   6.104e-01  -5.960e+01
Element   336
 -1.303e+03   1.314e+01  -4.140e+01
 -1.368e+03   7.757e+00  -4.741e+01
 -1.312e+03   2.015e+01  -5.252e+01
 -1.377e+03   1.476e+01  -5.853e+01
Element   337
 -1.305e+03   2.658e+01  -3.986e+01
 -1.373e+03   2.087e+01  -4.714e+01
 -1.314e+03   3.217e+01  -5.154e+01
 -1.383e+03   2.646e+01  -5.881e+01
Element   338
 -1.307e+03   3.766e+01  -3.977e+01
 -1.379e+03   3.160e+01  -4.828e+01
 -1.317e+03   4.196e+01  -5.204e+01
 -1.389e+03   3.590e+01  -6.055e+01
Element   339
 -1.310e+03   4.657e+01  -4.119e+01
 -1.386e+03   4.015e+01  -5.092e+01
 -1.321e+03   4.968e+01  -5.410e+01
 -1.397e+03   4.326e+01  -6.383e+01
Element   340
 -1.314e+03   5.348e+01  -4.417e+01
 -1.395e+03   4.666e+01  -5.513e+01
 -1.326e+03   5.548e+01  -5.778e+01
 -1.407e+03   4.867e+01  -6.874e+01
Element   341
 -1.319e+03   5.850e+01  -4.878e+01
 -1.405e+03   5.126e+01  -6.099e+01
 -1.332e+03   5.945e+01  -6.317e+01
 -1.418e+03   5.222e+01  -7.537e+01
Element   342
 -1.326e+03   6.174e+01  -5.509e+01
 -1.417e+03   5.404e+01  -6.861e+01
 -1.340e+03   6.169e+01  -7.033e+01
 -1.431e+03   5.399e+01  -8.385e+01
Element   343
 -1.334e+03   6.327e+01  -6.319e+01
 -1.431e+03   5.504e+01  -7.811e+01
 -1.350e+03   6.224e+01  -7.941e+01
 -1.446e+03   5.402e+01  -9.432e+01
Element   344
 -1.344e+03   6.314e+01  -7.320e+01
 -1.448e+03   5.432e+01  -8.964e+01
 -1.361e+03   6.114e+01  -9.053e+01
 -1.464e+03   5.231e+01  -1.070e+02
Element   345
 -1.355e+03   6.137e+01  -8.525e+01
 -1.467e+03   5.186e+01  -1.034e+02
 -1.373e+03   5.837e+01  -1.039e+02
 -1.485e+03   4.886e+01  -1.220e+02
Element   346
 -1.368e+03   5.795e+01  -9.955e+01
 -1.489e+03   4.763e+01  -1.196e+02
 -1.388e+03   5.391e+01  -1.197e+02
 -1.508e+03   4.358e+01  -1.398e+02
Element   347
 -1.382e+03   5.285e+01  -1.163e+02
 -1.514e+03   4.155e+01  -1.386e+02
 -1.403e+03   4.770e+01  -1.383e+02
 -1.536e+03   3.639e+01  -1.607e+02
Element   348
 -1.397e+03   4.600e+01  -1.358e+02
 -1.543e+03   3.351e+01  -1.608e+02
 -1.421e+03   3.961e+01  -1.601e+02
 -1.567e+03   2.712e+01  -1.851e+02
Element   349
 -1.412e+03   3.729e+01  -1.584e+02
 -1.576e+03   2.332e+01  -1.867e+02
 -1.439e+03   2.950e+01  -1.856e+02
 -1.602e+03   1.552e+01  -2.139e+02
Element   350
 -1.428e+03   2.657e+01  -1.845e+02
 -1.613e+03   1.073e+01  -2.169e+02
 -1.458e+03   1.712e+01  -2.153e+02
 -1.643e+03   1.268e+00  -2.477e+02
Element   351
 -1.441e+03   1.362e+01  -2.146e+02
 -1.654e+03  -4.644e+00  -2.523e+02
 -1.476e+03   2.121e+00  -2.500e+02
 -1.689e+03  -1.614e+01  -2.876e+02
Element   352
 -1.450e+03  -1.884e+00  -2.493e+02
 -1.700e+03  -2.332e+01  -2.937e+02
 -1.491e+03  -1.599e+01  -2.908e+02
 -1.741e+03  -3.743e+01  -3.352e+02
Element   353
 -1.450e+03  -2.038e+01  -2.890e+02
 -1.749e+03  -4.607e+01  -3.426e+02
 -1.500e+03  -3.796e+01  -3.386e+02
 -1.799e+03  -6.365e+01  -3.923e+02
Element   354
 -1.434e+03  -4.248e+01  -3.339e+02
 -1.800e+03  -7.395e+01  -4.000e+02
 -1.495e+03  -6.486e+01  -3.947e+02
 -1.861e+03  -9.633e+01  -4.608e+02
Element   355
 -1.388e+03  -6.905e+01  -3.837e+02
 -1.846e+03  -1.084e+02  -4.669e+02
 -1.465e+03  -9.821e+01  -4.596e+02
 -1.923e+03  -1.375e+02  -5.428e+02
Element   356
 -1.292e+03  -1.011e+02  -4.355e+02
 -1.870e+03  -1.508e+02  -5.416e+02
 -1.390e+03  -1.398e+02  -5.314e+02
 -1.968e+03  -1.895e+02  -6.375e+02
Element   357
 -1.111e+03  -1.393e+02  -4.808e+02
 -1.830e+03  -2.012e+02  -6.140e+02
 -1.233e+03  -1.897e+02  -6.000e+02
 -1.952e+03  -2.517e+02  -7.332e+02
Element   358
 -8.053e+02  -1.807e+02  -4.961e+02
 -1.616e+03  -2.505e+02  -6.465e+02
 -9.428e+02  -2.382e+02  -6.304e+02
 -1.753e+03  -3.080e+02  -7.808e+02
Element   359
 -3.988e+02  -2.057e+02  -4.117e+02
 -9.077e+02  -2.492e+02  -4.969e+02
 -4.813e+02  -2.243e+02  -4.965e+02
 -9.902e+02  -2.678e+02  -5.818e+02
Element   360
 -2.474e+02   5.646e+00  -2.291e+02
  8.736e+02   1.116e+02   2.455e+02
  5.559e+01   5.962e+02  -5.823e+01
  1.177e+03   7.022e+02   4.164e+02
Element   361
 -1.382e+03  -1.056e+02  -6.369e+01
 -1.424e+03  -1.088e+02  -6.091e+01
 -1.384e+03  -8.820e+01  -7.128e+01
 -1.427e+03  -9.145e+01  -6.849e+01
Element   362
 -1.386e+03  -7.556e+01  -5.738e+01
 -1.430e+03  -7.906e+01  -5.616e+01
 -1.389e+03  -6.053e+01  -6.530e+01
 -1.434e+03  -6.403e+01  -6.408e+01
Element   363
 -1.389e+03  -4.933e+01  -5.149e+01
 -1.436e+03  -5.308e+01  -5.171e+01
 -1.393e+03  -3.636e+01  -5.976e+01
 -1.440e+03  -4.011e+01  -5.998e+01
Element   364
 -1.392e+03  -2.645e+01  -4.627e+01
 -1.442e+03  -3.046e+01  -4.783e+01
 -1.397e+03  -1.531e+01  -5.492e+01
 -1.447e+03  -1.931e+01  -5.649e+01
Element   365
 -1.395e+03  -6.580e+00  -4.190e+01
 -1.448e+03  -1.085e+01  -4.473e+01
 -1.401e+03   2.924e+00  -5.097e+01
 -1.454e+03  -1.343e+00  -5.380e+01
Element   366
 -1.399e+03   1.057e+01  -3.856e+01
 -1.454e+03   6.035e+00  -4.258e+01
 -1.406e+03   1.859e+01  -4.806e+01
 -1.461e+03   1.405e+01  -5.208e+01
Element   367
 -1.404e+03   2.524e+01  -3.633e+01
 -1.462e+03   2.043e+01  -4.150e+01
 -1.411e+03   3.191e+01  -4.630e+01
 -1.469e+03   2.710e+01  -5.147e+01
Element   368
 -1.409e+03   3.763e+01  -3.533e+01
 -1.470e+03   3.253e+01  -4.160e+01
 -1.417e+03   4.307e+01  -4.577e+01
 -1.478e+03   3.797e+01  -5.205e+01
Element   369
 -1.415e+03   4.793e+01  -3.560e+01
 -1.480e+03   4.253e+01  -4.295e+01
 -1.424e+03   5.223e+01  -4.657e+01
 -1.489e+03   4.683e+01  -5.392e+01
Element   370
 -1.423e+03   5.628e+01  -3.723e+01
 -1.491e+03   5.056e+01  -4.564e+01
 -1.433e+03   5.954e+01  -4.875e+01
 -1.501e+03   5.383e+01  -5.716e+01
Element   371
 -1.432e+03   6.282e+01  -4.026e+01
 -1.504e+03   5.677e+01  -4.973e+01
 -1.443e+03   6.512e+01  -5.238e+01
 -1.515e+03   5.907e+01  -6.186e+01
Element   372
 -1.444e+03   6.766e+01  -4.478e+01
 -1.520e+03   6.124e+01  -5.533e+01
 -1.455e+03   6.907e+01  -5.756e+01
 -1.531e+03   6.265e+01  -6.812e+01
Element   373
 -1.457e+03   7.090e+01  -5.086e+01
 -1.537e+03   6.408e+01  -6.253e+01
 -1.469e+03   7.145e+01  -6.439e+01
 -1.550e+03   6.464e+01  -7.605e+01
Element   374
 -1.473e+03   7.260e+01  -5.862e+01
 -1.558e+03   6.533e+01  -7.147e+01
 -1.486e+03   7.235e+01  -7.298e+01
 -1.572e+03   6.509e+01  -8.583e+01
Element   375
 -1.491e+03   7.282e+01  -6.819e+01
 -1.583e+03   6.505e+01  -8.231e+01
 -1.506e+03   7.180e+01  -8.350e+01
 -1.597e+03   6.402e+01  -9.762e+01
Element   376
 -1.513e+03   7.160e+01  -7.974e+01
 -1.611e+03   6.324e+01  -9.526e+01
 -1.528e+03   6.982e+01  -9.617e+01
 -1.627e+03   6.146e+01  -1.117e+02
Element   377
 -1.538e+03   6.896e+01  -9.347e+01
 -1.644e+03   5.990e+01  -1.106e+02
 -1.555e+03   6.642e+01  -1.112e+02
 -1.661e+03   5.737e+01  -1.283e+02
Element   378
 -1.567e+03   6.488e+01  -1.097e+02
 -1.683e+03   5.500e+01  -1.286e+02
 -1.586e+03   6.158e+01  -1.290e+02
 -1.702e+03   5.170e+01  -1.479e+02
Element   379
 -1.601e+03   5.936e+01  -1.286e+02
 -1.729e+03   4.846e+01  -1.497e+02
 -1.622e+03   5.528e+01  -1.499e+02
 -1.749e+03   4.438e+01  -1.710e+02
Element   380
 -1.640e+03   5.235e+01  -1.508e+02
 -1.783e+03   4.017e+01  -1.745e+02
 -1.663e+03   4.744e+01  -1.746e+02
 -1.806e+03   3.526e+01  -1.983e+02
Element   381
 -1.685e+03   4.378e+01  -1.767e+02
 -1.847e+03   2.995e+01  -2.038e+02
 -1.711e+03   3.795e+01  -2.037e+02
 -1.873e+03   2.412e+01  -2.308e+02
Element   382
 -1.737e+03   3.353e+01  -2.070e+02
 -1.925e+03   1.751e+01  -2.385e+02
 -1.768e+03   2.665e+01  -2.383e+02
 -1.955e+03   1.063e+01  -2.697e+02
Element   383
 -1.797e+03   2.142e+01  -2.428e+02
 -2.020e+03   2.387e+00  -2.802e+02
 -1.833e+03   1.322e+01  -2.799e+02
 -2.056e+03  -5.819e+00  -3.173e+02
Element   384
 -1.866e+03   7.170e+00  -2.852e+02
 -2.140e+03  -1.622e+01  -3.311e+02
 -1.911e+03  -2.855e+00  -3.308e+02
 -2.184e+03  -2.624e+01  -3.767e+02
Element   385
 -1.943e+03  -9.714e+00  -3.360e+02
 -2.295e+03  -3.975e+01  -3.950e+02
 -2.000e+03  -2.257e+01  -3.946e+02
 -2.352e+03  -5.261e+01  -4.535e+02
Element   386
 -2.024e+03  -3.006e+01  -3.976e+02
 -2.504e+03  -7.105e+01  -4.781e+02
 -2.102e+03  -4.783e+01  -4.775e+02
 -2.582e+03  -8.882e+01  -5.580e+02
Element   387
 -2.092e+03  -5.541e+01  -4.725e+02
